bus_id,v_nom,x,y,x_3035,y_3035
3821,220.0,6.6202440000000005,51.259605500000006,,
4213,220.0,6.5421557,51.2985703,,
5616,220.0,6.725351900000001,51.3600976,,
5849,220.0,6.7253822,51.357681500000005,,
5606,220.0,6.7264064,51.5195796,,
2538,380.0,7.0010618000000004,51.24748700000001,,
16472,380.0,11.1908565,50.162637000000004,,
12920,380.0,11.1091674,49.983457400000006,,
6784,220.0,6.821322400000001,51.4985982,,
5605,220.0,6.769686500000001,51.5171331,,
3819,220.0,6.3819604000000005,51.21521430000001,,
5614,220.0,6.731852300000001,51.3750483,,
5848,220.0,6.7255944,51.35486890000001,,
12921,380.0,11.104291900000002,49.977703600000005,,
3335,380.0,6.7069393,51.0169769,,
5042,220.0,6.658057500000001,51.0394834,,
2234,220.0,6.5867616,51.0520915,,
5071,220.0,6.7380830000000005,51.0283419,,
9814,220.0,6.8006006,51.1260661,,
1850,220.0,6.6380923,51.2232812,,
14788,380.0,11.1066021,49.9773295,,
6117,220.0,6.898687700000001,51.495029200000005,,
2388,380.0,6.948005,51.446092500000006,,
3035,220.0,6.9571794,51.161278100000004,,
2557,380.0,7.215505100000001,51.218566,,
2535,380.0,6.9713997,51.1715366,,
13139,380.0,9.0973705,50.119592600000004,,
12800,380.0,12.208906500000001,50.0075304,,
3262,220.0,7.5083606000000005,51.4022493,,
3267,220.0,7.605893300000001,51.3323478,,
3259,220.0,7.5993241000000005,51.3441611,,
14790,380.0,11.082743,49.70196970000001,,
12797,380.0,12.228604200000001,49.9226989,,
40333,220.0,12.236048791562952,49.982690155622535,,
6122,220.0,6.8812747000000005,51.452818,,
3033,220.0,6.899491,51.1592179,,
1946,380.0,7.1214455,51.1700984,,
